Day,Time,Time 1,Place,1Activity1123,act,dur
20190323,1.55335E+12,Sat Mar 23 18:49:29 GMT+05:30 2019,home,home time,Personal Life,1020969
20190323,1.55335E+12,Sat Mar 23 19:06:30 GMT+05:30 2019,home,phone: MyJio,No category,318918
20190323,1.55335E+12,Sat Mar 23 19:11:49 GMT+05:30 2019,home,home time,Personal Life,1584931
20190323,1.55335E+12,Sat Mar 23 19:38:14 GMT+05:30 2019,home,phone: WhatsApp,Social,420136
20190323,1.55335E+12,Sat Mar 23 19:45:14 GMT+05:30 2019,home,home time,Personal Life,387399
20190323,1.55335E+12,Sat Mar 23 19:51:41 GMT+05:30 2019,home,phone: MyJio,No category,773237
20190323,1.55335E+12,Sat Mar 23 20:04:35 GMT+05:30 2019,home,home time,Personal Life,1632095
20190323,1.55335E+12,Sat Mar 23 20:31:47 GMT+05:30 2019,home,phone: WhatsApp,Social,665689
20190323,1.55335E+12,Sat Mar 23 20:42:52 GMT+05:30 2019,home,home time,Personal Life,215742
20190323,1.55335E+12,Sat Mar 23 20:46:28 GMT+05:30 2019,home,phone: WhatsApp,Social,202367
20190323,1.55335E+12,Sat Mar 23 20:49:50 GMT+05:30 2019,home,home time,Personal Life,2705234
20190323,1.55336E+12,Sat Mar 23 21:34:56 GMT+05:30 2019,home,phone: WhatsApp,Social,113445
20190323,1.55336E+12,Sat Mar 23 21:36:49 GMT+05:30 2019,home,home time,Personal Life,7616463
20190323,1.55336E+12,Sat Mar 23 23:43:46 GMT+05:30 2019,home,phone: WhatsApp,Social,193863
20190323,1.55337E+12,Sat Mar 23 23:46:59 GMT+05:30 2019,home,home time,Personal Life,780002
20190324,1.55337E+12,Sun Mar 24 00:00:00 GMT+05:30 2019,home,home time,Personal Life,3754966
20190324,1.55337E+12,Sun Mar 24 01:02:34 GMT+05:30 2019,home,phone: WhatsApp,Social,143253
20190324,1.55337E+12,Sun Mar 24 01:04:58 GMT+05:30 2019,home,phone: Chrome,Art & Entertainment,1887555
20190324,1.55337E+12,Sun Mar 24 01:36:25 GMT+05:30 2019,home,sleep,Resting,16145846
20190324,1.55339E+12,Sun Mar 24 06:05:31 GMT+05:30 2019,home,phone: WhatsApp,Social,173273
20190324,1.55339E+12,Sun Mar 24 06:08:24 GMT+05:30 2019,home,home time,Personal Life,1105520
20190324,1.55339E+12,Sun Mar 24 06:26:50 GMT+05:30 2019,home,phone: StepSetGo,No category,154297
20190324,1.55339E+12,Sun Mar 24 06:29:24 GMT+05:30 2019,home,phone: Hotstar,Art & Entertainment,474006
20190324,1.55339E+12,Sun Mar 24 06:37:18 GMT+05:30 2019,home,phone: WhatsApp,Social,260742
20190324,1.55339E+12,Sun Mar 24 06:41:39 GMT+05:30 2019,home,home time,Personal Life,617236
20190324,1.55339E+12,Sun Mar 24 06:51:56 GMT+05:30 2019,home,phone: WPS Office,Professional Life,275106
20190324,1.55339E+12,Sun Mar 24 06:56:31 GMT+05:30 2019,home,phone: Chrome,Art & Entertainment,476512
20190324,1.55339E+12,Sun Mar 24 07:04:28 GMT+05:30 2019,home,home time,Personal Life,340505
20190324,1.55339E+12,Sun Mar 24 07:10:08 GMT+05:30 2019,home,phone: Mi Recycle,No category,238850
20190324,1.55339E+12,Sun Mar 24 07:14:07 GMT+05:30 2019,home,phone: Security,Chores,199840
20190324,1.55339E+12,Sun Mar 24 07:17:27 GMT+05:30 2019,home,phone: WhatsApp,Social,282847
20190324,1.55339E+12,Sun Mar 24 07:22:10 GMT+05:30 2019,home,home time,Personal Life,1016961
20190324,1.55339E+12,Sun Mar 24 07:39:07 GMT+05:30 2019,home,walk,Transport,2135732
20190324,1.5534E+12,Sun Mar 24 08:14:43 GMT+05:30 2019,home,home time,Personal Life,137113
20190324,1.5534E+12,Sun Mar 24 08:17:00 GMT+05:30 2019,home,walk,Transport,240351
20190324,1.5534E+12,Sun Mar 24 08:21:00 GMT+05:30 2019,,,No category,1666288
20190324,1.5534E+12,Sun Mar 24 08:48:46 GMT+05:30 2019,,phone: StepSetGo,No category,221366
20190324,1.5534E+12,Sun Mar 24 08:52:28 GMT+05:30 2019,,phone: PayZapp,No category,344689
20190324,1.5534E+12,Sun Mar 24 08:58:12 GMT+05:30 2019,,phone: Kotak Bank,No category,194449
20190324,1.5534E+12,Sun Mar 24 09:01:27 GMT+05:30 2019,,phone: Paytm,Personal Life,313245
20190324,1.5534E+12,Sun Mar 24 09:06:40 GMT+05:30 2019,,,No category,2346629
20190324,1.5534E+12,Sun Mar 24 09:45:47 GMT+05:30 2019,,phone: Vogo,No category,123629
20190324,1.5534E+12,Sun Mar 24 09:47:50 GMT+05:30 2019,,phone: WhatsApp,Social,133605
20190324,1.5534E+12,Sun Mar 24 09:50:04 GMT+05:30 2019,,,No category,2080940
20190324,1.5534E+12,Sun Mar 24 10:24:45 GMT+05:30 2019,,phone: Jio4GVoice,No category,1240188
20190324,1.5534E+12,Sun Mar 24 10:45:25 GMT+05:30 2019,home,phone: Jio4GVoice,No category,199278
20190324,1.5534E+12,Sun Mar 24 10:48:44 GMT+05:30 2019,home,home time,Personal Life,6022586
20190324,1.55341E+12,Sun Mar 24 12:29:07 GMT+05:30 2019,home,walk,Transport,733850
20190324,1.55341E+12,Sun Mar 24 12:41:21 GMT+05:30 2019,,walk,Transport,654526
20190324,1.55341E+12,Sun Mar 24 12:52:15 GMT+05:30 2019,,phone: Vogo,No category,362501
20190324,1.55341E+12,Sun Mar 24 12:58:18 GMT+05:30 2019,home,home time,Personal Life,2526249
20190324,1.55342E+12,Sun Mar 24 13:40:24 GMT+05:30 2019,home,phone: WhatsApp,Social,235235
20190324,1.55342E+12,Sun Mar 24 13:44:19 GMT+05:30 2019,home,home time,Personal Life,268055
20190324,1.55342E+12,Sun Mar 24 13:48:47 GMT+05:30 2019,home,walk,Transport,190402
20190324,1.55342E+12,Sun Mar 24 13:51:58 GMT+05:30 2019,home,phone: Google,Art & Entertainment,128628
20190324,1.55342E+12,Sun Mar 24 13:54:06 GMT+05:30 2019,home,phone: Gmail,Social,104205
20190324,1.55342E+12,Sun Mar 24 13:55:51 GMT+05:30 2019,home,home time,Personal Life,2712459
20190324,1.55342E+12,Sun Mar 24 14:41:03 GMT+05:30 2019,451,,,
20190324,1.55342E+12,Sun Mar 24 14:50:12 GMT+05:30 2019,home,walk,Transport,2679442
20190324,1.55342E+12,Sun Mar 24 15:34:51 GMT+05:30 2019,home,phone: StepSetGo,No category,278805
20190324,1.55342E+12,Sun Mar 24 15:39:30 GMT+05:30 2019,home,home time,Personal Life,5333817
20190324,1.55343E+12,Sun Mar 24 17:08:24 GMT+05:30 2019,home,phone: MyJio,No category,110255
20190324,1.55343E+12,Sun Mar 24 17:10:14 GMT+05:30 2019,home,home time,Personal Life,1538042
20190324,1.55343E+12,Sun Mar 24 17:35:52 GMT+05:30 2019,home,phone: Cricbuzz,Art & Entertainment,158748
20190324,1.55343E+12,Sun Mar 24 17:38:31 GMT+05:30 2019,home,home time,Personal Life,1491884
20190324,1.55343E+12,Sun Mar 24 18:03:23 GMT+05:30 2019,home,walk,Transport,392802
20190324,1.55343E+12,Sun Mar 24 18:09:56 GMT+05:30 2019,home,home time,Personal Life,807870
20190324,1.55343E+12,Sun Mar 24 18:23:24 GMT+05:30 2019,home,phone: StepSetGo,No category,293806
20190324,1.55343E+12,Sun Mar 24 18:28:17 GMT+05:30 2019,home,home time,Personal Life,773225
20190324,1.55343E+12,Sun Mar 24 18:41:11 GMT+05:30 2019,home,phone: Cricbuzz,Art & Entertainment,113116
20190324,1.55343E+12,Sun Mar 24 18:43:04 GMT+05:30 2019,home,home time,Personal Life,1864852
20190324,1.55344E+12,Sun Mar 24 19:14:09 GMT+05:30 2019,home,phone: Cricbuzz,Art & Entertainment,102165
20190324,1.55344E+12,Sun Mar 24 19:15:51 GMT+05:30 2019,home,home time,Personal Life,2114716
20190324,1.55344E+12,Sun Mar 24 19:51:05 GMT+05:30 2019,home,phone: Hotstar,Art & Entertainment,261153
20190324,1.55344E+12,Sun Mar 24 19:55:27 GMT+05:30 2019,home,home time,Personal Life,2757970
20190324,1.55344E+12,Sun Mar 24 20:41:25 GMT+05:30 2019,home,phone: WhatsApp,Social,155181
20190324,1.55344E+12,Sun Mar 24 20:44:00 GMT+05:30 2019,home,phone: PayZapp,No category,187016
20190324,1.55344E+12,Sun Mar 24 20:47:07 GMT+05:30 2019,home,home time,Personal Life,242203
20190324,1.55344E+12,Sun Mar 24 20:51:09 GMT+05:30 2019,home,phone: StepSetGo,No category,304453
20190324,1.55344E+12,Sun Mar 24 20:56:13 GMT+05:30 2019,home,phone: Jio4GVoice,No category,249731
20190324,1.55344E+12,Sun Mar 24 21:00:23 GMT+05:30 2019,home,home time,Personal Life,710294
20190324,1.55344E+12,Sun Mar 24 21:12:13 GMT+05:30 2019,home,phone: PayZapp,No category,289798
20190324,1.55344E+12,Sun Mar 24 21:17:03 GMT+05:30 2019,home,home time,Personal Life,4146651
20190324,1.55345E+12,Sun Mar 24 22:26:10 GMT+05:30 2019,home,phone: WhatsApp,Social,195328
20190324,1.55345E+12,Sun Mar 24 22:29:25 GMT+05:30 2019,home,home time,Personal Life,331770
20190324,1.55345E+12,Sun Mar 24 22:34:57 GMT+05:30 2019,home,phone: MyJio,No category,400365
20190324,1.55345E+12,Sun Mar 24 22:41:37 GMT+05:30 2019,home,home time,Personal Life,927877
20190324,1.55345E+12,Sun Mar 24 22:57:05 GMT+05:30 2019,home,phone: Cricbuzz,Art & Entertainment,183503
20190324,1.55345E+12,Sun Mar 24 23:00:09 GMT+05:30 2019,home,home time,Personal Life,3590766
20190325,1.55345E+12,Mon Mar 25 00:00:00 GMT+05:30 2019,home,sleep,Resting,19044122
20190325,1.55347E+12,Mon Mar 25 05:17:24 GMT+05:30 2019,home,home time,Personal Life,4930344
20190325,1.55348E+12,Mon Mar 25 06:39:34 GMT+05:30 2019,home,phone: Hotstar,Art & Entertainment,272632
20190325,1.55348E+12,Mon Mar 25 06:44:07 GMT+05:30 2019,home,phone: Wynk Music,Art & Entertainment,129347
20190325,1.55348E+12,Mon Mar 25 06:46:16 GMT+05:30 2019,home,home time,Personal Life,3172580
20190325,1.55348E+12,Mon Mar 25 07:39:09 GMT+05:30 2019,home,phone: Hotstar,Art & Entertainment,598976
20190325,1.55348E+12,Mon Mar 25 07:49:08 GMT+05:30 2019,home,sleep,Resting,28744234
20190325,1.55351E+12,Mon Mar 25 15:48:12 GMT+05:30 2019,home,home time,Personal Life,255394
20190325,1.55351E+12,Mon Mar 25 15:52:27 GMT+05:30 2019,home,phone: WhatsApp,Social,294821
20190325,1.55351E+12,Mon Mar 25 15:57:22 GMT+05:30 2019,home,phone: WPS Office,Professional Life,639299
20190325,1.55351E+12,Mon Mar 25 16:08:01 GMT+05:30 2019,home,home time,Personal Life,7265380
20190325,1.55352E+12,Mon Mar 25 18:09:07 GMT+05:30 2019,home,phone: WhatsApp,Social,117168
20190325,1.55352E+12,Mon Mar 25 18:11:04 GMT+05:30 2019,home,home time,Personal Life,133444
20190325,1.55352E+12,Mon Mar 25 18:13:17 GMT+05:30 2019,home,phone: Notes,No category,119067
20190325,1.55352E+12,Mon Mar 25 18:15:16 GMT+05:30 2019,home,phone: WhatsApp,Social,124053
20190325,1.55352E+12,Mon Mar 25 18:17:20 GMT+05:30 2019,home,home time,Personal Life,339169
20190325,1.55352E+12,Mon Mar 25 18:23:00 GMT+05:30 2019,,,No category,628309
20190325,1.55352E+12,Mon Mar 25 18:33:28 GMT+05:30 2019,,phone: Hotstar,Art & Entertainment,138534
20190325,1.55352E+12,Mon Mar 25 18:35:46 GMT+05:30 2019,,,No category,399804
20190325,1.55352E+12,Mon Mar 25 18:42:26 GMT+05:30 2019,,phone: WhatsApp,Social,458645
20190325,1.55352E+12,Mon Mar 25 18:50:05 GMT+05:30 2019,,,No category,1440388
20190325,1.55352E+12,Mon Mar 25 19:14:05 GMT+05:30 2019,,phone: Contacts and dialer,Social,157816
20190325,1.55352E+12,Mon Mar 25 19:16:43 GMT+05:30 2019,,phone: Jio4GVoice,No category,132822
20190325,1.55352E+12,Mon Mar 25 19:18:56 GMT+05:30 2019,,,No category,723838
20190325,1.55352E+12,Mon Mar 25 19:31:00 GMT+05:30 2019,,phone: Gmail,Social,161321
20190325,1.55352E+12,Mon Mar 25 19:33:41 GMT+05:30 2019,,,No category,394309
20190325,1.55352E+12,Mon Mar 25 19:40:15 GMT+05:30 2019,,phone: WPS Office,Professional Life,193474
20190325,1.55352E+12,Mon Mar 25 19:43:29 GMT+05:30 2019,,,No category,483561
20190325,1.55352E+12,Mon Mar 25 19:51:32 GMT+05:30 2019,,phone: Gmail,Social,102856
20190325,1.55352E+12,Mon Mar 25 19:53:15 GMT+05:30 2019,,phone: Hotstar,Art & Entertainment,294816
20190325,1.55352E+12,Mon Mar 25 19:58:10 GMT+05:30 2019,,,No category,816230
20190325,1.55352E+12,Mon Mar 25 20:11:46 GMT+05:30 2019,home,walk,Transport,375415
20190325,1.55353E+12,Mon Mar 25 20:18:02 GMT+05:30 2019,home,home time,Personal Life,497378
20190325,1.55353E+12,Mon Mar 25 20:26:19 GMT+05:30 2019,home,phone: WhatsApp,Social,108237
20190325,1.55353E+12,Mon Mar 25 20:28:07 GMT+05:30 2019,home,home time,Personal Life,6685083
20190325,1.55353E+12,Mon Mar 25 22:19:32 GMT+05:30 2019,home,phone: WhatsApp,Social,110618
20190325,1.55353E+12,Mon Mar 25 22:21:23 GMT+05:30 2019,home,home time,Personal Life,1886277
20190325,1.55353E+12,Mon Mar 25 22:52:49 GMT+05:30 2019,home,phone: WhatsApp,Social,97235
20190325,1.55353E+12,Mon Mar 25 22:54:26 GMT+05:30 2019,home,home time,Personal Life,930606
20190325,1.55354E+12,Mon Mar 25 23:09:57 GMT+05:30 2019,home,phone: MyJio,No category,254098
20190325,1.55354E+12,Mon Mar 25 23:14:11 GMT+05:30 2019,home,phone: Cricbuzz,Art & Entertainment,159516
20190325,1.55354E+12,Mon Mar 25 23:16:51 GMT+05:30 2019,home,home time,Personal Life,1003798
20190325,1.55354E+12,Mon Mar 25 23:33:35 GMT+05:30 2019,home,phone: Internshala,No category,273534
20190325,1.55354E+12,Mon Mar 25 23:38:08 GMT+05:30 2019,home,home time,Personal Life,440574
20190325,1.55354E+12,Mon Mar 25 23:45:29 GMT+05:30 2019,home,sleep,Resting,870878
20190326,1.55354E+12,Tue Mar 26 00:00:00 GMT+05:30 2019,home,sleep,Resting,23081182
20190326,1.55356E+12,Tue Mar 26 06:24:41 GMT+05:30 2019,home,home time,Personal Life,579688
20190326,1.55356E+12,Tue Mar 26 06:34:20 GMT+05:30 2019,home,phone: StepSetGo,No category,351937
20190326,1.55356E+12,Tue Mar 26 06:40:12 GMT+05:30 2019,home,home time,Personal Life,987525
20190326,1.55356E+12,Tue Mar 26 06:56:40 GMT+05:30 2019,home,phone: Hotstar,Art & Entertainment,220551
20190326,1.55356E+12,Tue Mar 26 07:00:20 GMT+05:30 2019,home,home time,Personal Life,2633709
20190326,1.55357E+12,Tue Mar 26 07:44:14 GMT+05:30 2019,home,walk,Transport,385385
20190326,1.55357E+12,Tue Mar 26 07:50:39 GMT+05:30 2019,home,home time,Personal Life,291245
20190326,1.55357E+12,Tue Mar 26 07:55:31 GMT+05:30 2019,home,walk,Transport,1057718
20190326,1.55357E+12,Tue Mar 26 08:13:08 GMT+05:30 2019,home,home time,Personal Life,2793947
20190326,1.55357E+12,Tue Mar 26 08:59:42 GMT+05:30 2019,work,eat out,Social,226134
20190326,1.55357E+12,Tue Mar 26 09:03:29 GMT+05:30 2019,work,phone: WhatsApp,Social,173964
20190326,1.55357E+12,Tue Mar 26 09:06:22 GMT+05:30 2019,work,eat out,Social,3489702
20190326,1.55357E+12,Tue Mar 26 10:04:32 GMT+05:30 2019,work,phone: Drive,Professional Life,199736
20190326,1.55358E+12,Tue Mar 26 10:07:52 GMT+05:30 2019,work,eat out,Social,268120
20190326,1.55358E+12,Tue Mar 26 10:12:20 GMT+05:30 2019,,walk,Transport,769386
20190326,1.55358E+12,Tue Mar 26 10:25:09 GMT+05:30 2019,Amrita School of Engineering,,,
20190326,1.55358E+12,Tue Mar 26 11:01:30 GMT+05:30 2019,Amrita School of Engineering,,,
20190326,1.55358E+12,Tue Mar 26 11:03:33 GMT+05:30 2019,Amrita School of Engineering,,,
20190326,1.55358E+12,Tue Mar 26 11:06:15 GMT+05:30 2019,Amrita School of Engineering,,,
20190326,1.55358E+12,Tue Mar 26 11:11:20 GMT+05:30 2019,Amrita School of Engineering,,,
20190326,1.55358E+12,Tue Mar 26 11:25:38 GMT+05:30 2019,Amrita School of Engineering,,,
20190326,1.55358E+12,Tue Mar 26 11:28:51 GMT+05:30 2019,Amrita School of Engineering,,,
20190326,1.55358E+12,Tue Mar 26 12:05:46 GMT+05:30 2019,Amrita School of Engineering,,,
20190326,1.55358E+12,Tue Mar 26 12:08:18 GMT+05:30 2019,Amrita School of Engineering,,,
20190326,1.55358E+12,Tue Mar 26 12:45:48 GMT+05:30 2019,Amrita School Of Business,lesson,Professional Life,731476
20190326,1.55359E+12,Tue Mar 26 12:57:59 GMT+05:30 2019,work,work,Professional Life,1206537
20190326,1.55359E+12,Tue Mar 26 13:18:06 GMT+05:30 2019,work,walk,Transport,539615
20190326,1.55359E+12,Tue Mar 26 13:27:05 GMT+05:30 2019,work,work,Professional Life,565060
20190326,1.55359E+12,Tue Mar 26 13:36:30 GMT+05:30 2019,work,walk,Transport,182621
20190326,1.55359E+12,Tue Mar 26 13:39:33 GMT+05:30 2019,work,work,Professional Life,1936049
20190326,1.55359E+12,Tue Mar 26 14:11:49 GMT+05:30 2019,work,phone: Chrome,Art & Entertainment,425225
20190326,1.55359E+12,Tue Mar 26 14:18:54 GMT+05:30 2019,work,work,Professional Life,3686640
20190326,1.55359E+12,Tue Mar 26 15:20:21 GMT+05:30 2019,work,phone: Browser,Art & Entertainment,644971
20190326,1.55359E+12,Tue Mar 26 15:31:06 GMT+05:30 2019,work,work,Professional Life,121236
20190326,1.55359E+12,Tue Mar 26 15:33:07 GMT+05:30 2019,,walk,Transport,236410
20190326,1.55359E+12,Tue Mar 26 15:37:03 GMT+05:30 2019,Amrita School Of Business,lesson,Professional Life,1049860
20190326,1.5536E+12,Tue Mar 26 15:54:33 GMT+05:30 2019,work,eat out,Social,1045744
20190326,1.5536E+12,Tue Mar 26 16:11:59 GMT+05:30 2019,home,walk,Transport,264334
20190326,1.5536E+12,Tue Mar 26 16:16:23 GMT+05:30 2019,home,phone: WhatsApp,Social,184610
20190326,1.5536E+12,Tue Mar 26 16:19:28 GMT+05:30 2019,home,phone: Zomato,Personal Life,600771
20190326,1.5536E+12,Tue Mar 26 16:29:29 GMT+05:30 2019,home,home time,Personal Life,549523
20190326,1.5536E+12,Tue Mar 26 16:38:38 GMT+05:30 2019,home,phone: WhatsApp,Social,272829
20190326,1.5536E+12,Tue Mar 26 16:43:11 GMT+05:30 2019,home,home time,Personal Life,546498
20190326,1.5536E+12,Tue Mar 26 16:52:18 GMT+05:30 2019,home,walk,Transport,177467
20190326,1.5536E+12,Tue Mar 26 16:55:15 GMT+05:30 2019,home,home time,Personal Life,561458
20190326,1.5536E+12,Tue Mar 26 17:04:37 GMT+05:30 2019,home,phone: WhatsApp,Social,226681
20190326,1.5536E+12,Tue Mar 26 17:08:23 GMT+05:30 2019,home,phone: Jio4GVoice,No category,446016
20190326,1.5536E+12,Tue Mar 26 17:15:49 GMT+05:30 2019,home,walk,Transport,276943
20190326,1.5536E+12,Tue Mar 26 17:20:26 GMT+05:30 2019,home,home time,Personal Life,244256
20190326,1.5536E+12,Tue Mar 26 17:24:30 GMT+05:30 2019,home,walk,Transport,489420
20190326,1.5536E+12,Tue Mar 26 17:32:40 GMT+05:30 2019,home,home time,Personal Life,411587
20190326,1.5536E+12,Tue Mar 26 17:39:31 GMT+05:30 2019,home,phone: WhatsApp,Social,956198
20190326,1.5536E+12,Tue Mar 26 17:55:28 GMT+05:30 2019,home,home time,Personal Life,913392
20190326,1.5536E+12,Tue Mar 26 18:10:41 GMT+05:30 2019,home,phone: PhonePe,Chores,164694
20190326,1.5536E+12,Tue Mar 26 18:13:26 GMT+05:30 2019,home,phone: Google Pay,Art & Entertainment,96138
20190326,1.5536E+12,Tue Mar 26 18:15:02 GMT+05:30 2019,home,home time,Personal Life,778784
20190326,1.55361E+12,Tue Mar 26 18:28:01 GMT+05:30 2019,home,walk,Transport,317188
20190326,1.55361E+12,Tue Mar 26 18:33:18 GMT+05:30 2019,home,phone: MyJio,No category,210170
20190326,1.55361E+12,Tue Mar 26 18:36:48 GMT+05:30 2019,home,home time,Personal Life,391272
20190326,1.55361E+12,Tue Mar 26 18:43:19 GMT+05:30 2019,home,phone: WhatsApp,Social,114013
20190326,1.55361E+12,Tue Mar 26 18:45:13 GMT+05:30 2019,home,home time,Personal Life,639711
20190326,1.55361E+12,Tue Mar 26 18:55:53 GMT+05:30 2019,home,phone: Notes,No category,140799
20190326,1.55361E+12,Tue Mar 26 18:58:14 GMT+05:30 2019,home,home time,Personal Life,429076
20190326,1.55361E+12,Tue Mar 26 19:05:23 GMT+05:30 2019,home,phone: WhatsApp,Social,435879
20190326,1.55361E+12,Tue Mar 26 19:12:39 GMT+05:30 2019,home,phone: Chrome,Art & Entertainment,315246
20190326,1.55361E+12,Tue Mar 26 19:17:54 GMT+05:30 2019,home,home time,Personal Life,5868579
20190326,1.55361E+12,Tue Mar 26 20:55:43 GMT+05:30 2019,home,walk,Transport,208991
20190326,1.55361E+12,Tue Mar 26 20:59:12 GMT+05:30 2019,home,home time,Personal Life,932842
20190326,1.55362E+12,Tue Mar 26 21:14:44 GMT+05:30 2019,home,phone: MyJio,No category,244668
20190326,1.55362E+12,Tue Mar 26 21:18:49 GMT+05:30 2019,home,home time,Personal Life,2385811
20190326,1.55362E+12,Tue Mar 26 21:58:35 GMT+05:30 2019,home,phone: Flud,No category,106062
20190326,1.55362E+12,Tue Mar 26 22:00:21 GMT+05:30 2019,home,home time,Personal Life,302442
20190326,1.55362E+12,Tue Mar 26 22:05:23 GMT+05:30 2019,home,phone: WhatsApp,Social,141499
20190326,1.55362E+12,Tue Mar 26 22:07:45 GMT+05:30 2019,home,home time,Personal Life,742749
20190326,1.55362E+12,Tue Mar 26 22:20:08 GMT+05:30 2019,home,phone: Internshala,No category,151900
20190326,1.55362E+12,Tue Mar 26 22:22:40 GMT+05:30 2019,home,phone: Chrome,Art & Entertainment,255111
20190326,1.55362E+12,Tue Mar 26 22:26:55 GMT+05:30 2019,home,phone: Internshala,No category,547945
20190326,1.55362E+12,Tue Mar 26 22:36:03 GMT+05:30 2019,home,home time,Personal Life,436246
20190326,1.55362E+12,Tue Mar 26 22:43:19 GMT+05:30 2019,home,home time,Personal Life,4600667
20190327,1.55363E+12,Wed Mar 27 00:00:00 GMT+05:30 2019,home,sleep,Resting,23314591
20190327,1.55365E+12,Wed Mar 27 06:28:34 GMT+05:30 2019,home,home time,Personal Life,591451
20190327,1.55365E+12,Wed Mar 27 06:38:26 GMT+05:30 2019,home,phone: Hotstar,Art & Entertainment,424068
20190327,1.55365E+12,Wed Mar 27 06:45:30 GMT+05:30 2019,home,home time,Personal Life,3516415
20190327,1.55365E+12,Wed Mar 27 07:44:06 GMT+05:30 2019,home,phone: Jio4GVoice,No category,544297
20190327,1.55365E+12,Wed Mar 27 07:53:10 GMT+05:30 2019,home,phone: Clock,Personal Life,268520
20190327,1.55365E+12,Wed Mar 27 07:57:39 GMT+05:30 2019,home,walk,Transport,286938
20190327,1.55365E+12,Wed Mar 27 08:02:26 GMT+05:30 2019,work,eat out,Social,129880
20190327,1.55365E+12,Wed Mar 27 08:04:36 GMT+05:30 2019,work,phone: WhatsApp,Social,1417510
20190327,1.55366E+12,Wed Mar 27 08:28:13 GMT+05:30 2019,work,eat out,Social,757410
20190327,1.55366E+12,Wed Mar 27 08:40:51 GMT+05:30 2019,work,phone: WhatsApp,Social,546679
20190327,1.55366E+12,Wed Mar 27 08:49:57 GMT+05:30 2019,work,eat out,Social,3165226
20190327,1.55366E+12,Wed Mar 27 09:42:42 GMT+05:30 2019,work,phone: StepSetGo,No category,147633
20190327,1.55366E+12,Wed Mar 27 09:45:10 GMT+05:30 2019,work,eat out,Social,1192499
20190327,1.55366E+12,Wed Mar 27 10:05:03 GMT+05:30 2019,work,phone: Cricbuzz,Art & Entertainment,126059
20190327,1.55366E+12,Wed Mar 27 10:07:09 GMT+05:30 2019,work,phone: StepSetGo,No category,121536
20190327,1.55366E+12,Wed Mar 27 10:09:10 GMT+05:30 2019,work,eat out,Social,346713
20190327,1.55366E+12,Wed Mar 27 10:14:57 GMT+05:30 2019,,walk,Transport,624138
20190327,1.55366E+12,Wed Mar 27 10:25:21 GMT+05:30 2019,Indo-US initiatives,walk,Transport,254098
20190327,1.55366E+12,Wed Mar 27 10:29:35 GMT+05:30 2019,,walk,Transport,537009
20190327,1.55366E+12,Wed Mar 27 10:38:32 GMT+05:30 2019,work,eat out,Social,5049365
20190327,1.55367E+12,Wed Mar 27 12:02:42 GMT+05:30 2019,work,phone: WhatsApp,Social,140150
20190327,1.55367E+12,Wed Mar 27 12:05:02 GMT+05:30 2019,work,eat out,Social,1137495
20190327,1.55367E+12,Wed Mar 27 12:23:59 GMT+05:30 2019,work,phone: Zomato,Personal Life,129482
20190327,1.55367E+12,Wed Mar 27 12:26:09 GMT+05:30 2019,work,eat out,Social,835907
20190327,1.55367E+12,Wed Mar 27 12:40:05 GMT+05:30 2019,work,walk,Transport,745971
20190327,1.55367E+12,Wed Mar 27 12:52:31 GMT+05:30 2019,home,walk,Transport,215785
20190327,1.55367E+12,Wed Mar 27 12:56:06 GMT+05:30 2019,home,home time,Personal Life,581111
20190327,1.55367E+12,Wed Mar 27 13:05:47 GMT+05:30 2019,home,phone: Zomato,Personal Life,248708
20190327,1.55367E+12,Wed Mar 27 13:09:56 GMT+05:30 2019,home,phone: foodpanda,Art & Entertainment,100432
20190327,1.55367E+12,Wed Mar 27 13:11:37 GMT+05:30 2019,home,phone: Uber Eats,Transport,284050
20190327,1.55367E+12,Wed Mar 27 13:16:21 GMT+05:30 2019,home,phone: Paytm,Personal Life,213501
20190327,1.55367E+12,Wed Mar 27 13:19:54 GMT+05:30 2019,home,phone: Uber Eats,Transport,222312
20190327,1.55367E+12,Wed Mar 27 13:23:36 GMT+05:30 2019,home,home time,Personal Life,8977548
20190327,1.55368E+12,Wed Mar 27 15:53:14 GMT+05:30 2019,home,phone: Chrome,Art & Entertainment,1090102
20190327,1.55368E+12,Wed Mar 27 16:11:24 GMT+05:30 2019,home,home time,Personal Life,10291375
20190327,1.55369E+12,Wed Mar 27 19:02:55 GMT+05:30 2019,home,phone: MyJio,No category,98666
20190327,1.55369E+12,Wed Mar 27 19:04:34 GMT+05:30 2019,home,home time,Personal Life,2148279
20190327,1.5537E+12,Wed Mar 27 19:40:22 GMT+05:30 2019,home,phone: Jio4GVoice,No category,120416
20190327,1.5537E+12,Wed Mar 27 19:42:23 GMT+05:30 2019,home,home time,Personal Life,7438025
20190327,1.5537E+12,Wed Mar 27 21:46:21 GMT+05:30 2019,home,phone: Drive,Professional Life,261018
20190327,1.5537E+12,Wed Mar 27 21:50:42 GMT+05:30 2019,home,home time,Personal Life,4514463
20190327,1.55371E+12,Wed Mar 27 23:05:56 GMT+05:30 2019,home,phone: WhatsApp,Social,120014
20190327,1.55371E+12,Wed Mar 27 23:07:56 GMT+05:30 2019,home,home time,Personal Life,1518401
20190327,1.55371E+12,Wed Mar 27 23:33:15 GMT+05:30 2019,home,phone: WhatsApp,Social,160377
